user_id,game_id,score_1_0,place_1_0,score_1_1,place_1_1,score_1_2,place_1_2,score_1_3,place_1_3,score_1_4,place_1_4,score_2_0,place_2_0,score_2_1,place_2_1,score_2_2,place_2_2,score_2_3,place_2_3,score_2_4,place_2_4,score_3_0,place_3_0,score_3_1,place_3_1,score_3_2,place_3_2,score_3_3,place_3_3,score_3_4,place_3_4,score_4_0,place_4_0,score_4_1,place_4_1,score_4_2,place_4_2,score_4_3,place_4_3,score_4_4,place_4_4,score_5_0,place_5_0,score_5_1,place_5_1,score_5_2,place_5_2,score_5_3,place_5_3,score_5_4,place_5_4,score_6_0,place_6_0,score_6_1,place_6_1,score_6_2,place_6_2,score_6_3,place_6_3,score_6_4,place_6_4
10086,184,4,4,2,2,-7,6,-11,6,8,5,16,4,8,2,-20,4,-39,6,8,6,103,4,61,4,69,3,59,6,57,6,27,4,31,2,27,4,18,6,24,6,8,4,11,4,18,3,24,4,30,3,158,4,113,4,87,4,51,6,127,6
10851,184,4,4,2,2,-7,6,-11,6,8,5,16,4,8,2,-20,4,-39,6,8,6,103,4,61,4,69,3,59,6,57,6,27,4,31,2,27,4,18,6,24,6,8,4,11,4,18,3,24,4,30,3,158,4,113,4,87,4,51,6,127,6
10563,184,4,4,2,2,-7,6,-11,6,8,5,16,4,8,2,-20,4,-39,6,8,6,103,4,61,4,69,3,59,6,57,6,27,4,31,2,27,4,18,6,24,6,8,4,11,4,18,3,24,4,30,3,158,4,113,4,87,4,51,6,127,6
10206,184,4,4,2,2,-7,6,-11,6,8,5,16,4,8,2,-20,4,-39,6,8,6,103,4,61,4,69,3,59,6,57,6,27,4,31,2,27,4,18,6,24,6,8,4,11,4,18,3,24,4,30,3,158,4,113,4,87,4,51,6,127,6
10567,184,4,4,2,2,-7,6,-11,6,8,5,16,4,8,2,-20,4,-39,6,8,6,103,4,61,4,69,3,59,6,57,6,27,4,31,2,27,4,18,6,24,6,8,4,11,4,18,3,24,4,30,3,158,4,113,4,87,4,51,6,127,6
10124,184,4,3,1,3,14,2,40,2,-1,6,16,3,3,3,41,2,87,1,10,5,103,3,71,3,68,4,96,2,75,3,27,3,36,1,32,2,62,1,43,2,8,3,8,6,20,2,30,1,39,1,158,3,119,2,175,2,315,1,166,5
10372,184,4,3,1,3,14,2,40,2,-1,6,16,3,3,3,41,2,87,1,10,5,103,3,71,3,68,4,96,2,75,3,27,3,36,1,32,2,62,1,43,2,8,3,8,6,20,2,30,1,39,1,158,3,119,2,175,2,315,1,166,5
10699,184,4,3,1,3,14,2,40,2,-1,6,16,3,3,3,41,2,87,1,10,5,103,3,71,3,68,4,96,2,75,3,27,3,36,1,32,2,62,1,43,2,8,3,8,6,20,2,30,1,39,1,158,3,119,2,175,2,315,1,166,5
10793,184,4,3,1,3,14,2,40,2,-1,6,16,3,3,3,41,2,87,1,10,5,103,3,71,3,68,4,96,2,75,3,27,3,36,1,32,2,62,1,43,2,8,3,8,6,20,2,30,1,39,1,158,3,119,2,175,2,315,1,166,5
10893,184,4,3,1,3,14,2,40,2,-1,6,16,3,3,3,41,2,87,1,10,5,103,3,71,3,68,4,96,2,75,3,27,3,36,1,32,2,62,1,43,2,8,3,8,6,20,2,30,1,39,1,158,3,119,2,175,2,315,1,166,5
10520,231,4,2,14,1,30,1,37,1,67,1,16,2,52,1,63,1,61,2,86,1,103,2,96,3,104,3,78,5,88,3,27,2,43,1,47,1,44,2,58,1,8,2,13,1,21,1,32,1,44,2,158,2,218,1,265,1,252,2,343,1
10034,231,4,2,14,1,30,1,37,1,67,1,16,2,52,1,63,1,61,2,86,1,103,2,96,3,104,3,78,5,88,3,27,2,43,1,47,1,44,2,58,1,8,2,13,1,21,1,32,1,44,2,158,2,218,1,265,1,252,2,343,1
10641,231,4,2,14,1,30,1,37,1,67,1,16,2,52,1,63,1,61,2,86,1,103,2,96,3,104,3,78,5,88,3,27,2,43,1,47,1,44,2,58,1,8,2,13,1,21,1,32,1,44,2,158,2,218,1,265,1,252,2,343,1
10325,231,4,2,14,1,30,1,37,1,67,1,16,2,52,1,63,1,61,2,86,1,103,2,96,3,104,3,78,5,88,3,27,2,43,1,47,1,44,2,58,1,8,2,13,1,21,1,32,1,44,2,158,2,218,1,265,1,252,2,343,1
10017,215,4,2,5,3,22,1,40,1,25,3,16,2,21,1,54,1,80,1,34,3,103,2,104,4,110,1,111,3,105,4,27,2,32,1,37,1,59,1,40,3,8,2,8,4,11,4,24,3,32,3,158,2,170,2,234,1,314,1,236,3
10526,215,4,2,5,3,22,1,40,1,25,3,16,2,21,1,54,1,80,1,34,3,103,2,104,4,110,1,111,3,105,4,27,2,32,1,37,1,59,1,40,3,8,2,8,4,11,4,24,3,32,3,158,2,170,2,234,1,314,1,236,3
10304,215,4,2,5,3,22,1,40,1,25,3,16,2,21,1,54,1,80,1,34,3,103,2,104,4,110,1,111,3,105,4,27,2,32,1,37,1,59,1,40,3,8,2,8,4,11,4,24,3,32,3,158,2,170,2,234,1,314,1,236,3
10453,215,4,2,5,3,22,1,40,1,25,3,16,2,21,1,54,1,80,1,34,3,103,2,104,4,110,1,111,3,105,4,27,2,32,1,37,1,59,1,40,3,8,2,8,4,11,4,24,3,32,3,158,2,170,2,234,1,314,1,236,3
10553,215,4,2,5,3,22,1,40,1,25,3,16,2,21,1,54,1,80,1,34,3,103,2,104,4,110,1,111,3,105,4,27,2,32,1,37,1,59,1,40,3,8,2,8,4,11,4,24,3,32,3,158,2,170,2,234,1,314,1,236,3
10840,183,4,3,3,4,24,3,34,1,29,2,16,3,13,4,56,3,72,1,57,1,103,3,63,6,69,5,61,4,59,3,27,3,23,6,40,3,46,1,36,1,8,3,11,3,20,2,33,1,48,1,158,3,113,6,209,4,246,1,229,2
10944,183,4,3,3,4,24,3,34,1,29,2,16,3,13,4,56,3,72,1,57,1,103,3,63,6,69,5,61,4,59,3,27,3,23,6,40,3,46,1,36,1,8,3,11,3,20,2,33,1,48,1,158,3,113,6,209,4,246,1,229,2
10215,183,4,3,3,4,24,3,34,1,29,2,16,3,13,4,56,3,72,1,57,1,103,3,63,6,69,5,61,4,59,3,27,3,23,6,40,3,46,1,36,1,8,3,11,3,20,2,33,1,48,1,158,3,113,6,209,4,246,1,229,2
10028,183,4,3,3,4,24,3,34,1,29,2,16,3,13,4,56,3,72,1,57,1,103,3,63,6,69,5,61,4,59,3,27,3,23,6,40,3,46,1,36,1,8,3,11,3,20,2,33,1,48,1,158,3,113,6,209,4,246,1,229,2
10887,183,4,3,3,4,24,3,34,1,29,2,16,3,13,4,56,3,72,1,57,1,103,3,63,6,69,5,61,4,59,3,27,3,23,6,40,3,46,1,36,1,8,3,11,3,20,2,33,1,48,1,158,3,113,6,209,4,246,1,229,2
10089,248,4,3,2,5,-30,6,-28,6,-26,6,16,3,10,5,-65,6,-41,6,-22,4,103,3,59,6,51,6,57,6,50,5,27,3,22,6,5,6,8,6,23,4,8,3,12,3,24,2,30,2,40,2,158,3,105,6,-15,6,26,6,65,6
10956,248,4,3,2,5,-30,6,-28,6,-26,6,16,3,10,5,-65,6,-41,6,-22,4,103,3,59,6,51,6,57,6,50,5,27,3,22,6,5,6,8,6,23,4,8,3,12,3,24,2,30,2,40,2,158,3,105,6,-15,6,26,6,65,6
10088,248,4,3,2,5,-30,6,-28,6,-26,6,16,3,10,5,-65,6,-41,6,-22,4,103,3,59,6,51,6,57,6,50,5,27,3,22,6,5,6,8,6,23,4,8,3,12,3,24,2,30,2,40,2,158,3,105,6,-15,6,26,6,65,6
10626,248,4,3,2,5,-30,6,-28,6,-26,6,16,3,10,5,-65,6,-41,6,-22,4,103,3,59,6,51,6,57,6,50,5,27,3,22,6,5,6,8,6,23,4,8,3,12,3,24,2,30,2,40,2,158,3,105,6,-15,6,26,6,65,6
10910,239,4,5,7,1,8,5,-1,4,-3,3,16,5,29,1,24,4,-3,4,-1,4,103,5,96,2,76,2,62,3,57,4,27,5,31,3,28,3,29,2,28,2,8,5,13,4,19,5,30,3,39,4,158,5,176,1,155,3,117,4,120,4
10084,239,4,5,7,1,8,5,-1,4,-3,3,16,5,29,1,24,4,-3,4,-1,4,103,5,96,2,76,2,62,3,57,4,27,5,31,3,28,3,29,2,28,2,8,5,13,4,19,5,30,3,39,4,158,5,176,1,155,3,117,4,120,4
10714,239,4,5,7,1,8,5,-1,4,-3,3,16,5,29,1,24,4,-3,4,-1,4,103,5,96,2,76,2,62,3,57,4,27,5,31,3,28,3,29,2,28,2,8,5,13,4,19,5,30,3,39,4,158,5,176,1,155,3,117,4,120,4
10642,239,4,5,7,1,8,5,-1,4,-3,3,16,5,29,1,24,4,-3,4,-1,4,103,5,96,2,76,2,62,3,57,4,27,5,31,3,28,3,29,2,28,2,8,5,13,4,19,5,30,3,39,4,158,5,176,1,155,3,117,4,120,4
10704,247,4,1,30,2,26,2,1,3,-9,3,16,1,76,2,59,2,-19,4,-44,6,103,1,106,1,105,2,109,1,89,2,27,1,56,2,48,2,28,3,15,6,8,1,9,4,16,5,21,6,23,6,158,1,277,2,254,2,140,3,74,5
10443,247,4,1,30,2,26,2,1,3,-9,3,16,1,76,2,59,2,-19,4,-44,6,103,1,106,1,105,2,109,1,89,2,27,1,56,2,48,2,28,3,15,6,8,1,9,4,16,5,21,6,23,6,158,1,277,2,254,2,140,3,74,5
10099,247,4,1,30,2,26,2,1,3,-9,3,16,1,76,2,59,2,-19,4,-44,6,103,1,106,1,105,2,109,1,89,2,27,1,56,2,48,2,28,3,15,6,8,1,9,4,16,5,21,6,23,6,158,1,277,2,254,2,140,3,74,5
10344,247,4,1,30,2,26,2,1,3,-9,3,16,1,76,2,59,2,-19,4,-44,6,103,1,106,1,105,2,109,1,89,2,27,1,56,2,48,2,28,3,15,6,8,1,9,4,16,5,21,6,23,6,158,1,277,2,254,2,140,3,74,5
10272,247,4,1,30,2,26,2,1,3,-9,3,16,1,76,2,59,2,-19,4,-44,6,103,1,106,1,105,2,109,1,89,2,27,1,56,2,48,2,28,3,15,6,8,1,9,4,16,5,21,6,23,6,158,1,277,2,254,2,140,3,74,5
10842,247,4,1,30,2,26,2,1,3,-9,3,16,1,76,2,59,2,-19,4,-44,6,103,1,106,1,105,2,109,1,89,2,27,1,56,2,48,2,28,3,15,6,8,1,9,4,16,5,21,6,23,6,158,1,277,2,254,2,140,3,74,5
10570,195,4,2,6,2,-1,6,19,1,11,4,16,2,24,2,4,6,61,1,33,3,103,2,105,1,105,4,110,3,66,6,27,2,31,2,38,1,52,1,34,2,8,2,9,3,12,3,17,3,26,3,158,2,175,1,158,5,259,1,170,4
10096,195,4,2,6,2,-1,6,19,1,11,4,16,2,24,2,4,6,61,1,33,3,103,2,105,1,105,4,110,3,66,6,27,2,31,2,38,1,52,1,34,2,8,2,9,3,12,3,17,3,26,3,158,2,175,1,158,5,259,1,170,4
10479,195,4,2,6,2,-1,6,19,1,11,4,16,2,24,2,4,6,61,1,33,3,103,2,105,1,105,4,110,3,66,6,27,2,31,2,38,1,52,1,34,2,8,2,9,3,12,3,17,3,26,3,158,2,175,1,158,5,259,1,170,4
10323,219,4,6,3,4,39,1,-23,5,8,3,16,6,15,3,79,1,-63,6,13,2,103,6,56,5,83,1,60,4,59,3,27,6,22,5,48,1,-5,6,34,2,8,6,14,3,23,5,42,3,51,4,158,6,110,5,272,1,11,6,165,3
10432,219,4,6,3,4,39,1,-23,5,8,3,16,6,15,3,79,1,-63,6,13,2,103,6,56,5,83,1,60,4,59,3,27,6,22,5,48,1,-5,6,34,2,8,6,14,3,23,5,42,3,51,4,158,6,110,5,272,1,11,6,165,3
10799,219,4,6,3,4,39,1,-23,5,8,3,16,6,15,3,79,1,-63,6,13,2,103,6,56,5,83,1,60,4,59,3,27,6,22,5,48,1,-5,6,34,2,8,6,14,3,23,5,42,3,51,4,158,6,110,5,272,1,11,6,165,3
10455,219,4,6,3,4,39,1,-23,5,8,3,16,6,15,3,79,1,-63,6,13,2,103,6,56,5,83,1,60,4,59,3,27,6,22,5,48,1,-5,6,34,2,8,6,14,3,23,5,42,3,51,4,158,6,110,5,272,1,11,6,165,3
10916,219,4,6,3,4,39,1,-23,5,8,3,16,6,15,3,79,1,-63,6,13,2,103,6,56,5,83,1,60,4,59,3,27,6,22,5,48,1,-5,6,34,2,8,6,14,3,23,5,42,3,51,4,158,6,110,5,272,1,11,6,165,3
10585,219,4,6,3,4,39,1,-23,5,8,3,16,6,15,3,79,1,-63,6,13,2,103,6,56,5,83,1,60,4,59,3,27,6,22,5,48,1,-5,6,34,2,8,6,14,3,23,5,42,3,51,4,158,6,110,5,272,1,11,6,165,3
10604,243,4,6,16,1,7,5,1,3,-20,4,16,6,52,1,26,4,-14,3,-44,6,103,6,104,3,97,3,61,4,55,4,27,6,44,1,35,2,17,5,24,5,8,6,16,1,19,4,30,4,42,2,158,6,232,1,184,3,95,3,57,4
10736,243,4,6,16,1,7,5,1,3,-20,4,16,6,52,1,26,4,-14,3,-44,6,103,6,104,3,97,3,61,4,55,4,27,6,44,1,35,2,17,5,24,5,8,6,16,1,19,4,30,4,42,2,158,6,232,1,184,3,95,3,57,4
10073,243,4,6,16,1,7,5,1,3,-20,4,16,6,52,1,26,4,-14,3,-44,6,103,6,104,3,97,3,61,4,55,4,27,6,44,1,35,2,17,5,24,5,8,6,16,1,19,4,30,4,42,2,158,6,232,1,184,3,95,3,57,4
10761,243,4,6,16,1,7,5,1,3,-20,4,16,6,52,1,26,4,-14,3,-44,6,103,6,104,3,97,3,61,4,55,4,27,6,44,1,35,2,17,5,24,5,8,6,16,1,19,4,30,4,42,2,158,6,232,1,184,3,95,3,57,4
10076,243,4,6,16,1,7,5,1,3,-20,4,16,6,52,1,26,4,-14,3,-44,6,103,6,104,3,97,3,61,4,55,4,27,6,44,1,35,2,17,5,24,5,8,6,16,1,19,4,30,4,42,2,158,6,232,1,184,3,95,3,57,4
10957,243,4,6,16,1,7,5,1,3,-20,4,16,6,52,1,26,4,-14,3,-44,6,103,6,104,3,97,3,61,4,55,4,27,6,44,1,35,2,17,5,24,5,8,6,16,1,19,4,30,4,42,2,158,6,232,1,184,3,95,3,57,4
10931,262,4,3,1,6,-5,5,-5,6,-4,3,16,3,8,5,-16,5,-18,6,-7,4,103,3,66,5,64,5,70,2,65,2,27,3,29,5,27,2,25,5,32,4,8,3,11,6,15,5,16,6,33,4,158,3,115,6,85,5,88,6,119,3
10954,262,4,3,1,6,-5,5,-5,6,-4,3,16,3,8,5,-16,5,-18,6,-7,4,103,3,66,5,64,5,70,2,65,2,27,3,29,5,27,2,25,5,32,4,8,3,11,6,15,5,16,6,33,4,158,3,115,6,85,5,88,6,119,3
10892,182,4,2,4,5,7,3,-3,6,-21,6,16,2,13,6,18,4,-11,5,-57,6,103,2,106,2,92,5,74,4,68,4,27,2,28,6,23,6,28,4,18,5,8,2,7,6,11,3,13,3,18,4,158,2,158,6,151,5,101,5,26,6
10420,182,4,2,4,5,7,3,-3,6,-21,6,16,2,13,6,18,4,-11,5,-57,6,103,2,106,2,92,5,74,4,68,4,27,2,28,6,23,6,28,4,18,5,8,2,7,6,11,3,13,3,18,4,158,2,158,6,151,5,101,5,26,6
10276,182,4,2,4,5,7,3,-3,6,-21,6,16,2,13,6,18,4,-11,5,-57,6,103,2,106,2,92,5,74,4,68,4,27,2,28,6,23,6,28,4,18,5,8,2,7,6,11,3,13,3,18,4,158,2,158,6,151,5,101,5,26,6
10426,182,4,2,4,5,7,3,-3,6,-21,6,16,2,13,6,18,4,-11,5,-57,6,103,2,106,2,92,5,74,4,68,4,27,2,28,6,23,6,28,4,18,5,8,2,7,6,11,3,13,3,18,4,158,2,158,6,151,5,101,5,26,6
10150,235,4,1,4,1,4,4,0,4,19,1,16,1,21,1,15,5,-3,5,37,1,103,1,104,3,66,5,67,4,59,4,27,1,32,2,24,6,30,4,23,4,8,1,8,4,13,3,21,2,31,2,158,1,169,2,122,5,115,4,169,1
10118,235,4,1,4,1,4,4,0,4,19,1,16,1,21,1,15,5,-3,5,37,1,103,1,104,3,66,5,67,4,59,4,27,1,32,2,24,6,30,4,23,4,8,1,8,4,13,3,21,2,31,2,158,1,169,2,122,5,115,4,169,1
10127,235,4,1,4,1,4,4,0,4,19,1,16,1,21,1,15,5,-3,5,37,1,103,1,104,3,66,5,67,4,59,4,27,1,32,2,24,6,30,4,23,4,8,1,8,4,13,3,21,2,31,2,158,1,169,2,122,5,115,4,169,1
10675,235,4,1,4,1,4,4,0,4,19,1,16,1,21,1,15,5,-3,5,37,1,103,1,104,3,66,5,67,4,59,4,27,1,32,2,24,6,30,4,23,4,8,1,8,4,13,3,21,2,31,2,158,1,169,2,122,5,115,4,169,1
10512,235,4,1,4,1,4,4,0,4,19,1,16,1,21,1,15,5,-3,5,37,1,103,1,104,3,66,5,67,4,59,4,27,1,32,2,24,6,30,4,23,4,8,1,8,4,13,3,21,2,31,2,158,1,169,2,122,5,115,4,169,1
10191,215,4,4,0,6,22,2,37,2,71,2,16,4,2,6,40,3,50,4,69,2,103,4,53,6,97,5,82,5,102,5,27,4,25,5,33,3,40,4,52,2,8,4,13,1,14,1,40,1,50,1,158,4,93,6,206,2,249,4,344,2
10072,215,4,4,0,6,22,2,37,2,71,2,16,4,2,6,40,3,50,4,69,2,103,4,53,6,97,5,82,5,102,5,27,4,25,5,33,3,40,4,52,2,8,4,13,1,14,1,40,1,50,1,158,4,93,6,206,2,249,4,344,2
10617,215,4,4,0,6,22,2,37,2,71,2,16,4,2,6,40,3,50,4,69,2,103,4,53,6,97,5,82,5,102,5,27,4,25,5,33,3,40,4,52,2,8,4,13,1,14,1,40,1,50,1,158,4,93,6,206,2,249,4,344,2
10474,215,4,4,0,6,22,2,37,2,71,2,16,4,2,6,40,3,50,4,69,2,103,4,53,6,97,5,82,5,102,5,27,4,25,5,33,3,40,4,52,2,8,4,13,1,14,1,40,1,50,1,158,4,93,6,206,2,249,4,344,2
10708,215,4,4,0,6,22,2,37,2,71,2,16,4,2,6,40,3,50,4,69,2,103,4,53,6,97,5,82,5,102,5,27,4,25,5,33,3,40,4,52,2,8,4,13,1,14,1,40,1,50,1,158,4,93,6,206,2,249,4,344,2
10609,211,4,5,4,4,19,1,20,2,7,3,16,5,20,4,47,1,31,2,6,3,103,5,101,3,111,1,87,2,65,3,27,5,30,4,36,2,32,2,35,2,8,5,14,1,21,1,29,1,41,3,158,5,169,3,234,1,199,2,154,3
10486,211,4,5,4,4,19,1,20,2,7,3,16,5,20,4,47,1,31,2,6,3,103,5,101,3,111,1,87,2,65,3,27,5,30,4,36,2,32,2,35,2,8,5,14,1,21,1,29,1,41,3,158,5,169,3,234,1,199,2,154,3
10106,211,4,5,4,4,19,1,20,2,7,3,16,5,20,4,47,1,31,2,6,3,103,5,101,3,111,1,87,2,65,3,27,5,30,4,36,2,32,2,35,2,8,5,14,1,21,1,29,1,41,3,158,5,169,3,234,1,199,2,154,3
10457,211,4,5,4,4,19,1,20,2,7,3,16,5,20,4,47,1,31,2,6,3,103,5,101,3,111,1,87,2,65,3,27,5,30,4,36,2,32,2,35,2,8,5,14,1,21,1,29,1,41,3,158,5,169,3,234,1,199,2,154,3
10660,211,4,5,4,4,19,1,20,2,7,3,16,5,20,4,47,1,31,2,6,3,103,5,101,3,111,1,87,2,65,3,27,5,30,4,36,2,32,2,35,2,8,5,14,1,21,1,29,1,41,3,158,5,169,3,234,1,199,2,154,3
10501,246,4,3,5,3,9,1,2,5,6,2,16,3,21,2,27,1,4,5,12,2,103,3,105,1,106,4,108,4,113,3,27,3,33,1,29,3,30,4,34,3,8,3,8,3,11,3,20,3,22,3,158,3,172,2,182,1,164,3,187,2
10166,246,4,3,5,3,9,1,2,5,6,2,16,3,21,2,27,1,4,5,12,2,103,3,105,1,106,4,108,4,113,3,27,3,33,1,29,3,30,4,34,3,8,3,8,3,11,3,20,3,22,3,158,3,172,2,182,1,164,3,187,2
10662,246,4,3,5,3,9,1,2,5,6,2,16,3,21,2,27,1,4,5,12,2,103,3,105,1,106,4,108,4,113,3,27,3,33,1,29,3,30,4,34,3,8,3,8,3,11,3,20,3,22,3,158,3,172,2,182,1,164,3,187,2
10473,246,4,3,5,3,9,1,2,5,6,2,16,3,21,2,27,1,4,5,12,2,103,3,105,1,106,4,108,4,113,3,27,3,33,1,29,3,30,4,34,3,8,3,8,3,11,3,20,3,22,3,158,3,172,2,182,1,164,3,187,2
10108,246,4,3,5,3,9,1,2,5,6,2,16,3,21,2,27,1,4,5,12,2,103,3,105,1,106,4,108,4,113,3,27,3,33,1,29,3,30,4,34,3,8,3,8,3,11,3,20,3,22,3,158,3,172,2,182,1,164,3,187,2
10807,246,4,3,5,3,9,1,2,5,6,2,16,3,21,2,27,1,4,5,12,2,103,3,105,1,106,4,108,4,113,3,27,3,33,1,29,3,30,4,34,3,8,3,8,3,11,3,20,3,22,3,158,3,172,2,182,1,164,3,187,2
10507,236,4,3,6,2,-19,6,32,4,25,5,16,3,21,2,-41,6,79,2,53,3,103,3,103,4,69,6,88,6,70,6,27,3,31,4,17,6,54,2,40,4,8,3,11,2,14,3,17,5,24,5,158,3,172,2,40,6,270,4,212,5
10013,236,4,3,6,2,-19,6,32,4,25,5,16,3,21,2,-41,6,79,2,53,3,103,3,103,4,69,6,88,6,70,6,27,3,31,4,17,6,54,2,40,4,8,3,11,2,14,3,17,5,24,5,158,3,172,2,40,6,270,4,212,5
10033,236,4,3,6,2,-19,6,32,4,25,5,16,3,21,2,-41,6,79,2,53,3,103,3,103,4,69,6,88,6,70,6,27,3,31,4,17,6,54,2,40,4,8,3,11,2,14,3,17,5,24,5,158,3,172,2,40,6,270,4,212,5
10049,236,4,3,6,2,-19,6,32,4,25,5,16,3,21,2,-41,6,79,2,53,3,103,3,103,4,69,6,88,6,70,6,27,3,31,4,17,6,54,2,40,4,8,3,11,2,14,3,17,5,24,5,158,3,172,2,40,6,270,4,212,5
10789,239,4,3,3,4,15,1,-13,5,-15,5,16,3,17,3,35,2,-45,6,-57,6,103,3,106,1,93,1,56,5,56,5,27,3,31,2,28,2,16,6,15,6,8,3,11,6,19,4,24,6,32,5,158,3,168,2,190,1,38,6,31,6
10625,239,4,3,3,4,15,1,-13,5,-15,5,16,3,17,3,35,2,-45,6,-57,6,103,3,106,1,93,1,56,5,56,5,27,3,31,2,28,2,16,6,15,6,8,3,11,6,19,4,24,6,32,5,158,3,168,2,190,1,38,6,31,6
10805,239,4,3,3,4,15,1,-13,5,-15,5,16,3,17,3,35,2,-45,6,-57,6,103,3,106,1,93,1,56,5,56,5,27,3,31,2,28,2,16,6,15,6,8,3,11,6,19,4,24,6,32,5,158,3,168,2,190,1,38,6,31,6
10392,239,4,3,3,4,15,1,-13,5,-15,5,16,3,17,3,35,2,-45,6,-57,6,103,3,106,1,93,1,56,5,56,5,27,3,31,2,28,2,16,6,15,6,8,3,11,6,19,4,24,6,32,5,158,3,168,2,190,1,38,6,31,6
10314,239,4,3,3,4,15,1,-13,5,-15,5,16,3,17,3,35,2,-45,6,-57,6,103,3,106,1,93,1,56,5,56,5,27,3,31,2,28,2,16,6,15,6,8,3,11,6,19,4,24,6,32,5,158,3,168,2,190,1,38,6,31,6
10382,251,4,3,-6,6,19,2,13,4,1,4,16,3,-30,6,36,3,18,4,-1,3,103,3,54,6,81,4,71,4,65,2,27,3,21,6,22,6,21,5,31,5,8,3,12,5,18,4,21,4,28,5,158,3,51,6,176,3,144,4,124,4
10257,251,4,3,-6,6,19,2,13,4,1,4,16,3,-30,6,36,3,18,4,-1,3,103,3,54,6,81,4,71,4,65,2,27,3,21,6,22,6,21,5,31,5,8,3,12,5,18,4,21,4,28,5,158,3,51,6,176,3,144,4,124,4
10573,251,4,3,-6,6,19,2,13,4,1,4,16,3,-30,6,36,3,18,4,-1,3,103,3,54,6,81,4,71,4,65,2,27,3,21,6,22,6,21,5,31,5,8,3,12,5,18,4,21,4,28,5,158,3,51,6,176,3,144,4,124,4
10419,251,4,3,-6,6,19,2,13,4,1,4,16,3,-30,6,36,3,18,4,-1,3,103,3,54,6,81,4,71,4,65,2,27,3,21,6,22,6,21,5,31,5,8,3,12,5,18,4,21,4,28,5,158,3,51,6,176,3,144,4,124,4
10343,239,4,4,-8,6,3,6,9,3,20,1,16,4,-34,6,3,6,31,3,41,1,103,4,55,6,64,4,56,6,59,2,27,4,16,6,30,1,27,3,26,3,8,4,14,2,23,2,28,4,39,3,158,4,43,6,123,6,151,3,185,1
10500,239,4,4,-8,6,3,6,9,3,20,1,16,4,-34,6,3,6,31,3,41,1,103,4,55,6,64,4,56,6,59,2,27,4,16,6,30,1,27,3,26,3,8,4,14,2,23,2,28,4,39,3,158,4,43,6,123,6,151,3,185,1
10029,239,4,4,-8,6,3,6,9,3,20,1,16,4,-34,6,3,6,31,3,41,1,103,4,55,6,64,4,56,6,59,2,27,4,16,6,30,1,27,3,26,3,8,4,14,2,23,2,28,4,39,3,158,4,43,6,123,6,151,3,185,1
10233,239,4,4,-8,6,3,6,9,3,20,1,16,4,-34,6,3,6,31,3,41,1,103,4,55,6,64,4,56,6,59,2,27,4,16,6,30,1,27,3,26,3,8,4,14,2,23,2,28,4,39,3,158,4,43,6,123,6,151,3,185,1
10819,239,4,4,-8,6,3,6,9,3,20,1,16,4,-34,6,3,6,31,3,41,1,103,4,55,6,64,4,56,6,59,2,27,4,16,6,30,1,27,3,26,3,8,4,14,2,23,2,28,4,39,3,158,4,43,6,123,6,151,3,185,1
10505,239,4,4,-8,6,3,6,9,3,20,1,16,4,-34,6,3,6,31,3,41,1,103,4,55,6,64,4,56,6,59,2,27,4,16,6,30,1,27,3,26,3,8,4,14,2,23,2,28,4,39,3,158,4,43,6,123,6,151,3,185,1
10864,244,4,3,4,1,30,1,47,1,29,1,16,3,25,1,71,1,94,1,47,1,103,3,60,4,58,5,59,5,57,4,27,3,29,4,44,1,63,1,38,1,8,3,15,1,30,1,48,1,59,1,158,3,133,3,233,1,311,1,230,1
10883,244,4,3,4,1,30,1,47,1,29,1,16,3,25,1,71,1,94,1,47,1,103,3,60,4,58,5,59,5,57,4,27,3,29,4,44,1,63,1,38,1,8,3,15,1,30,1,48,1,59,1,158,3,133,3,233,1,311,1,230,1
10804,244,4,3,4,1,30,1,47,1,29,1,16,3,25,1,71,1,94,1,47,1,103,3,60,4,58,5,59,5,57,4,27,3,29,4,44,1,63,1,38,1,8,3,15,1,30,1,48,1,59,1,158,3,133,3,233,1,311,1,230,1
10963,244,4,3,4,1,30,1,47,1,29,1,16,3,25,1,71,1,94,1,47,1,103,3,60,4,58,5,59,5,57,4,27,3,29,4,44,1,63,1,38,1,8,3,15,1,30,1,48,1,59,1,158,3,133,3,233,1,311,1,230,1
10812,214,4,2,3,5,23,2,28,2,36,2,16,2,15,4,61,1,70,2,5,2,103,2,56,6,59,5,60,5,69,5,27,2,25,5,40,1,46,2,48,2,8,2,16,1,32,1,39,1,61,1,158,2,115,5,215,2,243,2,219,2
10929,214,4,2,3,5,23,2,28,2,36,2,16,2,15,4,61,1,70,2,5,2,103,2,56,6,59,5,60,5,69,5,27,2,25,5,40,1,46,2,48,2,8,2,16,1,32,1,39,1,61,1,158,2,115,5,215,2,243,2,219,2
10394,214,4,2,3,5,23,2,28,2,36,2,16,2,15,4,61,1,70,2,5,2,103,2,56,6,59,5,60,5,69,5,27,2,25,5,40,1,46,2,48,2,8,2,16,1,32,1,39,1,61,1,158,2,115,5,215,2,243,2,219,2
10030,214,4,2,3,5,23,2,28,2,36,2,16,2,15,4,61,1,70,2,5,2,103,2,56,6,59,5,60,5,69,5,27,2,25,5,40,1,46,2,48,2,8,2,16,1,32,1,39,1,61,1,158,2,115,5,215,2,243,2,219,2
